aX,aY,aZ,gX,gY,gZ
0.167,0.783,1.201,17.456,8.789,15.442
0.012,0.872,1.233,21.851,47.668,2.502
0.135,0.871,1.287,26.306,72.449,-2.136
0.361,0.726,1.318,28.198,74.28,-3.418
0.51,0.526,1.361,26.978,61.218,-5.31
0.507,0.406,1.421,22.888,54.504,-6.409
0.36,0.396,1.442,18.982,72.632,-7.751
0.26,0.387,1.377,18.982,116.089,-13.0
0.212,0.307,1.276,21.667,170.349,-21.484
0.222,0.189,1.166,23.743,222.046,-29.48
0.236,0.129,1.043,23.437,262.024,-34.485
0.228,0.087,0.908,23.56,287.415,-36.133
0.246,0.075,0.71,20.935,305.908,-35.156
0.458,0.101,0.62,16.968,320.679,-32.654
0.75,0.106,0.578,16.052,330.322,-32.166
0.904,0.016,0.58,17.334,329.163,-31.921
0.605,-0.103,0.599,16.174,327.454,-28.625
0.325,-0.189,0.522,17.029,332.458,-18.921
0.343,-0.164,0.375,20.081,334.656,-7.996
0.291,-0.205,0.181,20.569,333.679,-3.54
0.183,-0.329,-0.08,17.212,330.322,1.831
0.176,-0.377,-0.321,8.728,325.806,13.55
0.315,-0.421,-0.59,-4.089,320.679,30.884
0.593,-0.245,-0.835,-21.057,315.369,49.255
0.926,0.025,-0.995,-41.626,306.946,56.335
1.452,0.224,-1.068,-60.791,284.79,53.223
1.929,0.443,-0.982,-75.806,242.493,47.974
2.282,0.59,-0.763,-79.529,168.335,36.682
2.417,0.708,-0.438,-75.317,67.627,14.526
2.26,0.712,-0.097,-65.735,-42.48,-14.465
1.78,0.734,0.257,-54.443,-136.292,-31.25
1.155,0.769,0.526,-38.025,-198.547,-29.358
0.782,0.743,0.561,-18.25,-232.239,-21.118
0.546,0.606,0.465,0.0,-245.422,-17.273
0.177,0.491,0.411,15.381,-235.901,-15.686
0.087,0.289,0.324,27.893,-213.44,-12.695
0.298,0.149,0.15,31.616,-188.965,-5.493
0.532,0.14,0.027,26.794,-169.434,-1.465
0.754,0.18,-0.067,19.531,-159.485,1.953
1.019,0.236,-0.102,10.925,-174.255,4.761
1.033,0.243,-0.154,4.578,-209.656,12.39
0.866,0.145,-0.267,-2.258,-251.16,26.001
0.603,0.112,-0.374,-15.32,-288.147,44.434
0.33,0.19,-0.308,-24.719,-311.34,66.223
0.068,0.18,-0.043,-19.775,-311.768,79.59
0.117,0.009,0.349,-11.658,-294.006,68.481
0.273,-0.373,0.82,-15.93,-268.433,44.8
0.368,-0.363,1.266,-20.081,-254.7,48.95
0.225,-0.031,1.666,-8.789,-255.127,64.88
-0.057,0.095,1.792,9.827,-248.962,65.857
-0.197,0.152,1.56,21.973,-215.088,63.599
0.139,0.082,1.216,29.236,-164.917,55.115
0.512,0.088,1.021,30.762,-120.728,44.495
0.528,0.285,1.011,27.771,-86.182,33.386
0.407,0.489,0.997,21.912,-43.091,16.541
0.278,0.61,1.035,16.296,14.221,6.592
0.2,0.751,1.138,12.573,80.2,5.676
0.098,0.867,1.25,12.39,141.479,2.808
-0.087,0.913,1.273,11.841,198.181,-4.272
-0.035,0.937,1.187,12.268,251.282,-10.925
0.178,0.838,1.053,18.494,291.809,-13.855
0.454,0.654,0.893,24.78,312.073,-14.099
0.71,0.438,0.772,27.527,310.059,-13.245
0.786,0.212,0.647,28.137,293.884,-11.108
0.821,0.018,0.539,28.564,275.452,-4.456
0.791,-0.065,0.439,28.687,268.066,4.822
0.739,-0.114,0.32,28.32,273.254,11.719
0.638,-0.101,0.218,26.001,290.833,13.184
0.72,-0.061,0.102,24.475,313.11,8.301
1.022,-0.034,-0.028,24.414,325.073,-1.648
1.169,-0.075,-0.11,20.813,323.242,-10.132
1.306,-0.109,-0.214,14.832,299.011,-8.606
1.306,-0.111,-0.264,5.554,260.925,1.343
1.248,-0.059,-0.418,-3.967,216.37,16.357
1.208,-0.038,-0.539,-17.822,173.889,27.588
1.086,0.07,-0.598,-35.767,142.212,32.837
0.978,0.15,-0.61,-51.025,129.272,34.424
1.124,0.25,-0.56,-65.613,127.197,31.738
1.353,0.414,-0.484,-79.895,118.286,22.461
1.565,0.598,-0.305,-88.318,90.698,9.094
1.58,0.746,-0.037,-82.458,41.199,-1.099
1.406,0.795,0.208,-65.063,-16.418,-5.615
0.99,0.777,0.435,-42.114,-66.406,-5.737
0.669,0.782,0.529,-20.02,-95.093,-2.014
0.471,0.818,0.55,-1.77,-108.398,-1.709
0.341,0.787,0.512,20.63,-113.22,-5.371
0.401,0.715,0.449,42.664,-107.3,-11.414
0.613,0.639,0.315,58.167,-94.727,-16.602
0.865,0.587,0.137,63.904,-88.745,-19.653
1.139,0.486,-0.053,61.768,-99.731,-21.973
1.41,0.383,-0.208,54.932,-122.07,-21.973
1.592,0.332,-0.278,43.213,-155.701,-17.395
1.513,0.292,-0.228,30.884,-196.411,-8.728
1.224,0.253,-0.167,19.714,-235.107,3.113
0.891,0.176,-0.178,9.277,-264.954,17.212
0.648,0.087,-0.296,-1.221,-281.677,28.687
0.479,0.008,-0.434,-10.193,-284.18,36.194
0.449,-0.173,-0.378,-12.024,-273.865,39.612
0.481,-0.239,-0.099,-13.062,-259.216,40.466
0.631,-0.146,0.29,-15.076,-258.118,38.33
0.765,-0.086,0.652,-10.01,-280.029,36.011
0.745,-0.105,0.936,1.648,-329.834,43.396
0.302,0.141,1.25,7.08,-380.371,53.528
-0.173,0.121,1.491,8.362,-397.217,46.57
-0.39,-0.048,1.702,16.418,-374.39,45.227
-0.505,-0.001,1.622,24.841,-325.562,51.819
-0.387,0.157,1.302,28.564,-251.953,41.443
-0.154,0.285,0.976,28.32,-158.936,25.513
0.047,0.422,0.774,25.818,-65.918,21.423
0.229,0.555,0.714,25.208,17.151,22.949
0.377,0.682,0.787,22.339,84.961,19.958
0.574,0.84,0.889,18.188,125.549,11.414
0.817,0.984,0.934,16.052,137.939,-5.066
0.837,1.002,1.072,11.719,126.404,-20.264
0.654,0.952,1.228,4.395,110.413,-22.522
0.58,0.797,1.148,1.404,103.577,-15.076
0.421,0.64,1.13,2.38,102.661,-7.874
0.005,0.531,1.142,1.587,117.798,-7.385
-0.295,0.426,1.004,2.441,166.504,-11.902
-0.204,0.311,0.801,7.324,236.084,-14.709
0.223,0.207,0.721,14.038,303.162,-13.123
0.555,0.1,0.601,18.494,361.084,-13.916
0.728,-0.145,0.366,21.606,400.024,-18.25
1.067,-0.287,0.237,22.827,414.978,-14.587
1.38,-0.191,0.176,18.311,408.142,-10.315
1.573,-0.148,0.217,13.855,374.207,-12.451
1.491,-0.095,0.155,7.751,318.054,-12.268
1.332,-0.042,0.108,2.808,244.751,-8.606
0.954,-0.104,0.068,2.197,181.946,-2.075
0.593,-0.138,-0.045,2.319,145.02,6.653
0.383,-0.092,-0.224,-4.761,137.878,10.498
0.44,0.03,-0.404,-17.334,147.766,10.071
0.706,0.202,-0.528,-32.593,155.64,6.653
1.015,0.406,-0.552,-45.41,145.691,-1.465
1.37,0.474,-0.485,-49.927,119.751,-13.184
1.607,0.484,-0.308,-48.462,88.623,-22.461
1.508,0.644,-0.032,-49.194,49.377,-21.851
1.26,0.767,0.219,-45.837,3.662,-15.381
1.014,0.751,0.365,-35.706,-42.114,-8.24
0.792,0.708,0.403,-22.827,-78.674,-3.54
0.561,0.67,0.413,-11.047,-96.252,-2.808
0.473,0.578,0.404,-0.183,-91.919,-4.639
0.62,0.511,0.347,7.263,-76.355,-4.639
