aX,aY,aZ,gX,gY,gZ
0.697,0.243,0.829,-33.691,-104.126,2.014
0.599,0.178,1.005,-23.865,-69.153,7.446
0.454,0.092,1.099,-14.587,-31.616,13.306
0.352,0.08,1.079,-8.301,13.672,20.813
0.228,0.119,0.929,-3.967,71.289,26.489
0.216,0.124,0.698,-1.953,139.343,26.367
0.352,0.199,0.437,-2.075,213.257,20.996
0.628,0.272,0.269,0.183,278.259,15.686
0.913,0.317,0.232,3.357,328.796,15.686
1.083,0.298,0.236,5.31,360.474,21.79
1.086,0.286,0.263,4.456,384.827,29.724
1.035,0.327,0.323,5.859,404.297,32.776
0.935,0.359,0.333,10.742,426.086,28.748
0.745,0.412,0.163,14.404,455.811,18.433
0.741,0.431,-0.041,21.484,490.845,8.667
0.809,0.362,-0.18,28.381,520.63,8.789
1.001,0.396,-0.37,31.616,517.09,13.672
1.093,0.309,-0.566,27.405,478.638,10.193
1.052,0.15,-0.671,20.081,421.814,12.695
0.992,0.168,-0.75,11.719,360.229,14.771
1.111,0.362,-0.994,2.136,304.81,8.057
1.404,0.486,-0.976,-7.629,246.521,6.287
1.37,0.388,-0.98,-17.029,182.495,5.432
1.325,0.421,-0.909,-26.306,121.399,0.305
1.187,0.457,-0.611,-32.715,71.838,-3.906
1.12,0.446,-0.282,-31.86,31.921,-8.057
0.979,0.44,-0.053,-26.489,0.854,-11.963
0.884,0.448,0.038,-17.578,-22.461,-14.648
0.947,0.378,0.006,-7.324,-42.725,-15.015
1.069,0.303,-0.1,0.427,-65.43,-15.564
1.128,0.292,-0.249,5.371,-91.614,-16.418
1.221,0.293,-0.422,7.385,-120.85,-16.785
1.362,0.32,-0.466,8.789,-164.368,-12.512
1.232,0.33,-0.517,9.583,-228.333,-3.174
1.048,0.193,-0.535,12.756,-306.641,8.85
0.731,-0.028,-0.357,25.757,-375.366,37.598
0.392,0.099,0.034,45.227,-416.26,77.881
0.0,0.304,0.309,50.964,-414.612,83.191
-0.088,0.335,0.299,42.603,-372.681,58.472
0.295,0.371,0.163,34.607,-324.768,45.227
0.643,0.412,0.028,24.902,-295.715,40.344
0.846,0.419,-0.053,14.404,-290.161,35.339
0.996,0.426,-0.025,6.409,-305.054,26.367
1.096,0.49,-0.053,-6.897,-319.763,9.399
1.311,0.521,-0.025,-23.315,-335.388,-11.23
1.433,0.388,0.168,-32.837,-345.337,-31.616
1.375,0.18,0.375,-35.889,-342.224,-42.175
1.333,0.012,0.595,-36.865,-325.5,-40.527
1.265,-0.16,0.813,-29.846,-294.006,-35.522
1.067,-0.164,1.032,-16.663,-256.104,-32.654
0.838,-0.006,1.157,-6.653,-218.567,-30.762
0.598,0.14,1.239,0.793,-179.932,-25.513
0.433,0.141,1.167,12.634,-143.799,-15.259
0.321,0.114,0.942,24.78,-117.126,-0.732
0.317,0.131,0.718,29.114,-101.379,12.695
0.179,0.205,0.611,22.644,-82.214,19.47
-0.034,0.259,0.524,12.939,-41.931,20.447
-0.104,0.269,0.509,8.484,23.865,19.104
-0.183,0.255,0.489,9.033,112.549,16.968
-0.055,0.26,0.468,11.108,210.51,13.245
0.199,0.318,0.449,13.184,299.622,11.841
0.385,0.39,0.355,16.418,369.751,16.052
0.531,0.399,0.312,20.203,415.955,21.851
0.606,0.364,0.205,23.621,453.979,26.611
0.715,0.326,0.081,26.794,487.427,26.245
0.77,0.264,-0.129,27.771,515.93,19.836
0.93,0.371,-0.334,28.198,524.902,18.311
1.064,0.399,-0.468,24.292,520.203,18.494
1.196,0.429,-0.51,20.935,495.422,23.56
1.213,0.435,-0.646,16.052,454.163,25.269
1.023,0.35,-0.848,8.728,412.537,21.973
1.139,0.404,-1.045,-0.183,365.112,21.912
1.286,0.369,-1.176,-13.245,310.364,18.005
1.362,0.275,-1.159,-25.024,244.08,15.869
1.491,0.342,-1.034,-36.743,169.922,15.503
1.457,0.421,-0.832,-46.936,95.825,11.169
1.26,0.445,-0.5,-53.589,34.119,3.54
0.996,0.456,-0.163,-54.138,-4.333,-2.136
0.933,0.43,0.079,-48.584,-22.888,-3.784
1.008,0.415,0.191,-39.673,-35.461,-7.019
1.021,0.399,0.189,-29.907,-51.514,-10.376
1.017,0.345,0.076,-20.691,-70.251,-12.878
1.102,0.333,-0.116,-13.916,-93.994,-16.541
1.174,0.323,-0.241,-9.827,-130.554,-15.991
1.066,0.344,-0.293,-11.353,-180.664,-16.296
0.946,0.355,-0.402,-13.062,-238.953,-15.747
0.959,0.208,-0.393,-7.935,-302.612,-5.615
0.745,0.092,-0.146,2.38,-360.962,16.418
0.373,0.122,0.214,15.259,-397.4,41.138
-0.034,0.293,0.412,27.71,-394.775,54.443
0.043,0.42,0.465,30.273,-360.779,42.114
0.541,0.411,0.473,30.151,-317.566,25.513
0.941,0.415,0.421,26.367,-288.818,19.043
0.934,0.421,0.401,16.907,-281.189,11.23
0.753,0.41,0.288,8.972,-284.546,8.545
0.732,0.427,0.152,-4.395,-279.907,0.732
0.951,0.468,-0.047,-17.761,-266.602,-12.939
1.155,0.467,-0.124,-32.288,-256.714,-29.968
1.259,0.391,-0.056,-44.739,-247.498,-46.265
1.336,0.305,0.087,-49.316,-229.98,-52.063
1.35,0.146,0.324,-43.335,-212.341,-49.561
1.203,0.159,0.718,-35.889,-197.937,-44.312
