aX,aY,aZ,gX,gY,gZ
0.812,-0.09,-0.57,0.183,-11.353,20.142
0.832,-0.097,-0.573,0.183,-15.991,17.212
0.912,-0.132,-0.55,1.16,-18.555,16.602
0.975,-0.167,-0.482,3.296,-21.851,17.639
1.0,-0.189,-0.383,5.798,-23.804,14.343
0.97,-0.188,-0.334,9.155,-21.79,8.057
0.911,-0.217,-0.349,14.404,-14.221,1.038
0.835,-0.255,-0.401,19.287,-2.991,-5.737
0.688,-0.295,-0.473,23.132,7.629,-12.329
0.542,-0.319,-0.595,24.78,14.587,-17.334
0.503,-0.331,-0.687,23.621,16.541,-20.02
0.499,-0.36,-0.749,20.935,11.841,-18.738
0.534,-0.382,-0.799,18.86,1.16,-16.968
0.841,-0.39,-0.649,18.005,-8.057,-17.883
1.339,-0.482,-0.511,19.592,-12.512,-25.085
1.208,-0.316,-0.59,20.63,-27.283,-34.607
0.696,-0.183,-0.637,21.851,-38.879,-49.316
0.663,-0.296,-0.893,21.362,-28.564,-57.617
0.429,-0.064,-1.084,14.526,-26.428,-49.744
0.171,-0.261,-1.054,10.437,-28.748,-44.678
0.627,-0.21,-1.08,3.052,-26.062,-34.058
0.758,0.121,-0.875,-7.874,-28.87,-24.048
0.688,-0.007,-0.785,-10.01,-27.527,-21.606
0.975,-0.214,-0.867,-10.01,-1.526,-16.296
0.779,0.032,-0.86,-15.076,2.502,-7.69
0.248,0.16,-0.855,-20.447,-13.0,-7.385
0.287,0.055,-0.832,-24.292,-13.672,-0.183
0.527,0.065,-0.655,-26.794,-7.874,15.32
0.698,0.043,-0.426,-24.109,-14.16,29.907
0.72,0.062,-0.262,-16.968,-25.085,35.645
0.721,0.098,-0.246,-10.498,-21.851,34.18
0.834,0.084,-0.407,-3.784,0.305,32.288
0.899,0.077,-0.703,0.916,22.949,31.25
0.839,0.008,-0.873,0.854,29.602,29.358
0.771,0.013,-1.029,-1.77,19.47,29.663
0.468,0.081,-1.219,-10.01,8.423,32.104
0.42,0.008,-1.23,-20.63,8.301,36.743
0.313,-0.135,-1.052,-27.771,21.118,49.988
0.554,-0.038,-0.578,-32.349,35.522,59.875
1.049,-0.354,-0.213,-24.414,56.03,53.955
1.226,-0.282,-0.056,-12.573,62.5,45.349
1.334,-0.415,-0.212,-2.38,48.157,28.32
1.13,-0.243,-0.237,7.446,17.273,21.057
0.729,-0.156,-0.259,9.46,-0.732,5.859
0.86,-0.216,-0.351,11.23,5.127,-5.981
0.984,-0.194,-0.487,13.245,16.296,-8.911
0.916,-0.224,-0.693,12.817,18.799,-9.521
0.939,-0.246,-0.821,8.24,17.578,-10.925
1.043,-0.209,-0.803,3.601,10.62,-9.888
1.142,-0.138,-0.667,1.465,-5.249,-6.897
1.126,-0.091,-0.531,1.221,-23.01,-7.202
1.055,-0.067,-0.446,2.258,-31.372,-11.841
0.961,-0.084,-0.44,4.333,-28.564,-18.005
0.904,-0.099,-0.506,5.981,-20.63,-24.231
0.869,-0.115,-0.572,7.507,-13.306,-29.419
0.828,-0.124,-0.577,9.094,-10.254,-33.508
0.663,-0.162,-0.568,11.23,-9.155,-36.438
0.523,-0.157,-0.615,12.634,-7.69,-36.438
0.36,-0.15,-0.659,11.414,-6.836,-33.02
0.191,-0.194,-0.728,9.399,-4.517,-26.306
0.401,-0.231,-0.817,6.653,-1.343,-16.968
0.852,-0.249,-0.81,4.333,-7.996,-7.568
1.258,-0.271,-0.739,3.662,-30.762,-5.188
1.068,-0.24,-0.672,4.272,-53.711,-10.742
0.477,-0.26,-0.496,7.324,-46.509,-16.174
0.711,-0.254,-0.572,9.277,-9.155,-17.944
0.989,-0.105,-0.605,6.714,4.089,-14.038
0.719,-0.041,-0.671,5.066,-18.677,-17.944
0.205,-0.11,-0.771,4.028,-39.063,-23.132
0.311,-0.053,-0.877,-0.122,-35.4,-16.052
0.555,-0.018,-0.796,-4.456,-31.067,1.648
0.512,-0.043,-0.792,-5.493,-35.461,14.038
0.439,0.003,-0.857,-8.972,-29.053,17.151
0.557,0.087,-0.803,-13.855,-6.409,21.057
0.656,0.096,-0.741,-14.709,13.367,29.114
0.68,0.058,-0.745,-12.634,19.714,35.828
0.776,0.033,-0.717,-12.268,19.714,36.133
0.887,0.036,-0.661,-12.085,19.226,33.875
0.978,-0.012,-0.66,-10.01,17.517,31.738
0.955,-0.067,-0.641,-7.751,16.541,28.442
0.932,-0.037,-0.598,-6.409,18.616,22.766
1.01,0.006,-0.622,-5.859,19.592,17.212
0.838,0.037,-0.664,-5.92,18.921,12.756
0.552,0.054,-0.644,-9.216,22.644,10.437
0.982,-0.052,-0.604,-10.803,26.428,14.404
1.287,-0.171,-0.467,-5.493,18.982,20.752
0.888,-0.106,-0.373,-2.075,9.033,17.761
0.644,-0.11,-0.415,-4.395,15.808,8.911
0.924,-0.276,-0.396,0.732,32.593,10.986
1.046,-0.213,-0.49,5.737,27.588,17.639
1.054,-0.245,-0.535,4.578,1.282,11.658
0.881,-0.222,-0.518,3.235,-19.714,3.54
0.81,-0.13,-0.514,2.747,-24.78,1.16
0.849,-0.12,-0.472,4.578,-21.362,4.822
0.816,-0.117,-0.423,5.981,-20.691,8.179
0.818,-0.078,-0.39,6.104,-21.79,7.08
0.855,-0.069,-0.391,7.385,-20.081,4.822
0.883,-0.087,-0.427,10.437,-18.25,2.625
0.884,-0.15,-0.494,14.771,-19.348,-0.549
0.852,-0.189,-0.577,18.066,-21.179,-4.456
0.793,-0.21,-0.621,19.531,-18.433,-10.071
0.729,-0.26,-0.605,20.02,-9.399,-14.954
