aX,aY,aZ,gX,gY,gZ
0.37,-0.159,0.81,-24.841,-205.505,-7.629
0.117,-0.065,0.72,-32.593,-184.448,-3.784
-0.14,-0.001,0.608,-42.053,-151.489,0.122
-0.266,-0.055,0.481,-49.988,-108.032,1.404
-0.367,-0.066,0.451,-63.843,-43.884,3.113
-0.492,0.038,0.465,-78.125,42.053,2.197
-0.469,0.089,0.495,-80.872,142.517,-1.282
-0.281,0.086,0.542,-76.355,243.774,-1.282
-0.077,0.12,0.646,-70.251,332.275,7.141
0.147,0.159,0.794,-61.646,408.386,21.79
0.291,0.187,0.856,-51.453,484.985,31.25
0.51,0.218,0.834,-36.438,559.57,34.546
0.735,0.218,0.851,-18.005,620.789,38.574
0.783,0.174,0.737,-2.136,667.725,41.138
0.966,0.127,0.525,12.756,692.261,39.307
1.281,0.128,0.311,24.78,688.416,31.128
1.493,0.12,0.114,30.579,661.499,20.325
1.484,-0.033,-0.018,32.043,613.953,5.005
1.345,-0.117,-0.164,29.419,552.551,-9.094
1.278,-0.189,-0.283,22.461,489.319,-20.813
1.152,-0.159,-0.451,14.404,432.8,-26.123
1.365,-0.094,-0.588,5.432,379.333,-29.846
1.392,-0.109,-0.576,-5.371,325.928,-30.151
1.355,-0.038,-0.583,-13.611,262.756,-26.855
1.356,0.056,-0.615,-21.973,198.364,-22.827
1.13,0.129,-0.506,-30.396,141.785,-18.799
0.995,0.07,-0.335,-36.194,96.924,-18.25
0.898,0.302,-0.199,-38.696,63.171,-15.93
1.118,0.163,-0.076,-28.198,48.95,5.432
1.309,0.095,0.033,-23.193,30.579,9.583
1.36,0.078,0.102,-15.747,-9.338,19.714
1.325,0.033,0.09,-6.653,-64.087,31.86
1.354,0.016,0.109,-2.502,-130.615,31.982
1.297,0.046,0.07,-2.563,-203.796,29.602
1.152,0.075,0.048,-0.977,-275.208,29.053
0.902,0.048,0.056,-0.122,-330.872,32.104
0.726,0.009,0.036,-1.587,-360.901,37.537
