aX,aY,aZ,gX,gY,gZ
0.831,-0.282,-0.279,36.56,-17.517,5.066
0.743,-0.281,-0.297,37.048,-12.634,6.897
0.642,-0.344,-0.297,36.682,-8.484,8.789
0.729,-0.386,-0.322,36.133,-5.249,11.658
0.838,-0.38,-0.336,35.339,-5.371,14.16
0.961,-0.334,-0.316,34.119,-11.78,15.747
0.993,-0.245,-0.233,33.813,-21.362,15.686
0.926,-0.064,-0.26,34.729,-33.325,13.0
0.879,-0.084,-0.172,35.095,-44.373,10.071
1.047,-0.248,-0.367,38.391,-41.992,10.01
1.074,-0.19,-0.584,39.49,-33.875,10.01
1.546,0.008,-0.746,35.767,-22.888,8.911
1.385,0.14,-0.591,31.738,-11.169,2.563
1.101,-0.092,-0.623,23.926,-8.179,-5.066
1.068,-0.126,-0.784,20.935,1.282,-8.545
1.132,0.088,-0.798,14.16,18.005,-11.658
1.011,0.083,-0.821,6.104,28.748,-13.245
0.977,-0.041,-0.916,-1.282,32.41,-11.292
0.956,-0.088,-0.983,-9.521,30.457,-7.629
1.002,-0.122,-0.982,-19.836,20.691,-2.563
1.046,-0.188,-0.924,-28.87,2.38,1.831
1.037,-0.214,-0.784,-36.56,-18.188,3.601
0.966,-0.206,-0.562,-41.748,-35.522,4.578
0.841,-0.172,-0.396,-44.495,-41.077,3.601
0.858,-0.152,-0.31,-44.495,-30.64,0.488
0.889,-0.133,-0.306,-41.748,-15.137,-1.77
0.91,-0.098,-0.369,-39.368,-3.601,-3.784
0.855,-0.134,-0.496,-38.574,6.531,-6.287
0.792,-0.19,-0.625,-40.222,17.7,-8.606
0.732,-0.269,-0.682,-44.006,27.283,-9.155
0.76,-0.324,-0.677,-48.828,30.64,-6.897
0.721,-0.387,-0.514,-52.856,26.733,-3.662
0.823,-0.314,-0.24,-52.795,22.034,-0.977
0.623,-0.173,-0.084,-47.119,25.269,-0.427
0.423,-0.371,0.031,-43.518,27.649,-3.235
0.914,-0.294,0.221,-33.752,19.104,2.808
1.216,-0.039,0.229,-21.24,3.54,3.845
1.159,-0.023,0.082,-11.78,-16.113,-1.221
1.072,-0.053,-0.036,-3.296,-22.095,-7.385
1.126,-0.012,-0.188,4.272,-14.282,-14.099
1.15,-0.016,-0.349,9.644,-6.775,-18.677
1.12,-0.027,-0.474,10.986,-0.549,-22.339
1.091,-0.035,-0.525,9.888,4.211,-23.804
0.983,-0.074,-0.48,7.996,5.432,-23.621
0.691,-0.199,-0.379,6.226,4.15,-21.667
0.663,-0.294,-0.319,5.554,2.136,-16.174
0.75,-0.282,-0.271,6.042,0.793,-9.216
0.817,-0.304,-0.247,5.981,-3.357,-4.272
0.818,-0.356,-0.199,6.47,-11.78,-0.305
0.794,-0.354,-0.116,6.714,-22.705,1.892
0.748,-0.377,-0.051,8.362,-34.851,3.784
0.721,-0.403,-0.03,11.047,-45.288,5.92
0.765,-0.372,-0.036,12.878,-50.537,7.812
0.816,-0.335,-0.048,13.977,-49.805,9.277
0.807,-0.318,-0.021,14.404,-45.898,11.353
0.667,-0.304,0.019,14.587,-38.269,12.207
0.587,-0.315,0.017,16.357,-24.109,12.451
0.635,-0.362,-0.01,19.592,-5.615,14.893
0.707,-0.398,-0.058,23.376,10.132,18.127
0.754,-0.4,-0.117,26.001,19.531,20.569
0.84,-0.387,-0.184,27.832,23.621,21.667
1.003,-0.358,-0.22,29.541,21.423,21.79
1.135,-0.311,-0.239,30.64,9.521,20.996
1.11,-0.266,-0.278,30.334,-8.362,18.799
0.931,-0.185,-0.306,29.724,-24.231,15.991
1.13,-0.034,-0.498,29.48,-36.133,13.611
1.141,-0.083,-0.416,26.123,-39.063,11.047
1.062,-0.285,-0.628,25.94,-31.982,7.08
1.449,-0.12,-0.745,24.658,-25.818,7.69
1.446,0.169,-0.578,21.362,-23.56,3.906
1.127,0.017,-0.532,15.625,-25.513,-3.296
0.988,-0.158,-0.593,15.198,-17.639,-4.761
1.033,0.039,-0.572,11.963,-0.183,-6.165
0.946,0.089,-0.581,5.31,14.526,-5.371
0.809,-0.084,-0.698,2.136,27.344,-4.028
0.85,-0.085,-0.748,-2.502,36.011,-1.038
0.879,-0.03,-0.774,-9.949,36.194,3.906
0.961,-0.04,-0.755,-16.968,27.405,7.935
0.997,-0.044,-0.669,-23.254,15.381,11.536
0.995,0.001,-0.537,-28.564,5.554,12.939
1.008,0.027,-0.402,-30.884,0.61,12.268
0.978,0.012,-0.389,-31.677,1.099,10.01
0.99,0.013,-0.485,-30.64,9.521,7.629
1.076,0.052,-0.607,-30.151,23.071,5.676
1.017,-0.038,-0.733,-33.264,34.241,3.296
0.921,-0.174,-0.756,-38.452,38.879,2.38
0.857,-0.258,-0.677,-43.64,38.147,3.723
0.833,-0.302,-0.518,-46.692,34.485,5.676
0.783,-0.244,-0.313,-47.791,35.278,6.104
