aX,aY,aZ,gX,gY,gZ
0.081,0.548,1.215,19.348,53.04,-17.517
0.056,0.482,1.179,18.555,62.5,-26.367
0.026,0.423,1.109,16.968,77.576,-31.799
-0.015,0.391,1.019,14.709,93.323,-38.879
-0.076,0.362,1.066,11.841,109.802,-47.058
-0.1,0.344,1.116,8.118,130.554,-53.65
0.023,0.274,1.072,6.775,153.32,-57.617
0.129,0.127,1.028,7.812,170.166,-58.716
0.107,-0.017,0.988,5.798,181.702,-57.312
0.053,-0.099,0.959,2.197,196.96,-54.199
0.033,-0.101,0.911,0.488,216.858,-51.697
0.038,-0.08,0.887,0.977,234.741,-51.27
0.003,-0.076,0.867,1.892,249.268,-51.636
-0.07,-0.166,0.776,1.526,263.0,-51.331
-0.197,-0.258,0.617,-3.296,281.372,-47.119
-0.237,-0.283,0.431,-10.132,301.941,-41.687
-0.219,-0.311,0.228,-15.32,325.012,-39.917
-0.126,-0.308,0.031,-17.09,343.018,-37.109
0.011,-0.196,-0.127,-21.24,352.173,-24.658
0.071,-0.088,-0.25,-28.748,347.595,-5.493
0.351,0.137,-0.158,-37.598,332.092,11.963
0.769,0.338,0.015,-38.757,307.556,21.179
1.162,0.567,0.121,-37.903,266.602,24.902
1.568,1.211,0.234,-43.213,198.975,18.433
1.856,0.693,0.332,-34.912,116.76,-1.587
1.913,0.66,0.375,-22.583,38.94,15.32
1.625,0.749,0.374,-20.264,-34.912,28.809
1.33,0.4,0.362,-18.555,-86.487,24.048
1.065,0.43,0.368,-21.667,-117.859,24.78
0.962,0.441,0.37,-24.231,-144.531,10.986
0.771,0.252,0.377,-16.846,-167.969,5.798
0.64,0.193,0.447,-9.033,-193.481,25.757
0.532,0.312,0.522,-5.188,-223.694,40.222
0.304,0.308,0.685,-0.427,-254.761,41.626
0.122,0.338,0.715,5.859,-281.25,50.842
0.008,0.383,0.725,14.343,-305.603,66.956
-0.071,0.536,0.729,23.254,-322.693,81.055
0.019,0.588,0.703,24.109,-330.688,71.777
0.025,0.487,0.725,19.409,-330.75,50.842
-0.042,0.375,0.822,14.587,-330.872,44.189
-0.255,0.365,0.937,6.714,-326.843,48.157
-0.378,0.287,0.957,-1.892,-312.866,52.002
-0.403,0.14,0.85,-4.822,-287.292,63.599
-0.456,0.147,0.87,-8.423,-253.052,79.163
-0.49,0.239,0.825,-14.404,-215.088,87.524
-0.366,0.282,0.804,-19.958,-176.575,87.952
-0.01,0.275,0.739,-23.437,-146.118,85.51
0.273,0.301,0.833,-27.649,-129.761,82.336
0.45,0.516,1.135,-35.217,-121.582,77.209
0.499,0.761,1.433,-38.879,-109.68,65.063
0.441,0.884,1.614,-34.241,-88.44,50.476
0.37,0.895,1.701,-26.672,-58.411,39.307
0.288,0.909,1.693,-18.311,-20.996,26.428
0.145,1.004,1.625,-9.46,22.156,9.216
-0.023,1.113,1.526,1.892,71.777,-6.592
-0.11,1.147,1.403,14.954,120.483,-18.494
-0.024,1.063,1.263,26.611,156.372,-25.33
0.148,0.888,1.137,34.18,173.34,-29.236
0.333,0.755,1.059,34.485,171.631,-34.424
0.362,0.635,1.115,29.419,162.231,-42.847
0.261,0.542,1.215,22.034,159.485,-51.758
0.171,0.446,1.163,16.113,169.678,-59.387
0.112,0.312,1.038,14.771,188.049,-66.772
0.089,0.16,0.9,13.306,209.167,-72.571
0.021,0.036,0.73,6.531,234.375,-74.219
