aX,aY,aZ,gX,gY,gZ
0.52,-0.721,0.477,-47.852,-147.888,-4.822
0.502,-0.7,0.675,-44.739,-141.663,-5.859
0.559,-0.723,0.801,-37.842,-142.151,-3.296
0.461,-0.723,0.922,-31.372,-149.292,-2.441
0.32,-0.805,0.9,-23.865,-152.649,-3.052
0.148,-0.777,0.915,-17.029,-145.874,-3.967
0.15,-0.732,0.923,-9.338,-129.211,-4.7
0.274,-0.781,0.836,0.732,-107.483,-5.92
0.222,-0.73,0.721,6.348,-86.304,-5.005
0.224,-0.663,0.663,9.521,-60.852,-1.77
0.161,-0.594,0.724,13.55,-34.241,0.549
0.194,-0.579,0.693,16.479,-6.653,4.456
0.323,-0.614,0.669,21.484,21.362,5.066
0.503,-0.602,0.675,26.428,43.457,5.31
0.654,-0.639,0.641,32.349,52.856,5.798
0.742,-0.683,0.599,38.086,47.729,5.493
0.751,-0.696,0.598,42.847,32.776,5.615
0.716,-0.711,0.573,47.546,15.015,5.615
0.711,-0.728,0.523,51.025,2.625,3.662
0.636,-0.747,0.454,51.575,4.211,-0.183
0.647,-0.727,0.351,50.659,21.851,-3.784
0.72,-0.646,0.305,50.293,48.218,-9.094
0.641,-0.633,0.314,49.438,75.623,-13.184
0.494,-0.659,0.298,49.011,98.511,-12.695
0.467,-0.655,0.28,49.438,115.356,-12.024
0.587,-0.623,0.286,48.767,130.554,-13.123
0.621,-0.58,0.257,46.997,146.301,-16.968
0.708,-0.512,0.217,44.617,155.64,-18.921
0.713,-0.523,0.179,42.725,156.372,-19.287
0.638,-0.608,0.055,41.138,151.855,-17.761
0.567,-0.708,-0.089,38.208,145.874,-15.015
0.411,-0.718,-0.127,31.433,146.179,-14.099
0.304,-0.714,-0.267,22.766,158.569,-13.245
0.463,-0.695,-0.353,16.479,174.988,-8.484
0.646,-0.652,-0.422,10.193,189.636,-3.113
0.872,-0.657,-0.374,5.371,190.674,0.549
0.91,-0.718,-0.307,0.061,174.927,3.479
0.912,-0.767,-0.221,-6.165,145.02,6.775
0.939,-0.783,-0.146,-11.292,111.633,7.935
0.954,-0.83,-0.104,-13.55,78.857,6.348
0.927,-0.825,-0.099,-14.343,45.288,5.554
0.851,-0.731,-0.104,-16.052,12.573,5.554
0.8,-0.686,-0.149,-17.456,-16.907,6.592
0.797,-0.673,-0.172,-18.555,-47.363,8.057
0.795,-0.662,-0.211,-22.156,-80.322,11.353
0.791,-0.684,-0.219,-26.611,-113.281,14.771
0.776,-0.712,-0.16,-31.921,-140.564,17.395
0.726,-0.723,-0.05,-36.743,-156.677,18.494
0.734,-0.77,0.148,-37.781,-162.17,18.738
0.791,-0.752,0.345,-33.081,-159.485,20.447
0.851,-0.691,0.443,-25.269,-158.264,20.508
0.792,-0.665,0.413,-20.447,-157.776,15.198
0.784,-0.659,0.323,-18.372,-156.616,9.033
0.799,-0.683,0.257,-18.677,-158.508,5.249
0.749,-0.728,0.193,-21.973,-163.879,5.005
0.629,-0.786,0.145,-26.611,-166.504,4.15
0.497,-0.758,0.168,-33.691,-159.302,0.671
0.574,-0.769,0.267,-36.987,-146.423,-3.296
0.757,-0.877,0.269,-37.659,-136.475,-6.287
0.335,-0.742,0.563,-42.847,-134.46,-6.409
0.264,-0.676,0.836,-44.434,-133.423,-2.747
0.243,-0.827,0.983,-32.654,-127.197,-4.7
0.073,-0.77,1.126,-23.437,-124.329,-5.798
0.069,-0.743,1.134,-11.719,-119.141,-2.014
0.385,-0.773,1.009,0.244,-103.76,-0.793
0.406,-0.805,0.925,8.423,-87.463,-1.099
0.224,-0.708,0.859,12.024,-73.608,2.258
0.302,-0.647,0.839,16.541,-51.27,5.432
0.405,-0.652,0.841,24.536,-23.01,-0.854
0.511,-0.646,0.828,30.701,0.122,-3.113
0.56,-0.67,0.735,36.133,16.724,-2.258
0.585,-0.702,0.612,39.978,30.64,-3.113
0.596,-0.737,0.506,42.358,41.016,-6.104
0.613,-0.748,0.431,43.823,46.326,-9.033
0.668,-0.719,0.385,44.128,48.401,-10.742
0.694,-0.709,0.34,44.495,46.631,-12.085
0.613,-0.742,0.285,43.701,41.687,-11.353
0.43,-0.765,0.252,42.114,38.818,-8.179
0.466,-0.792,0.13,40.71,40.283,-6.042
0.522,-0.726,0.12,35.95,51.27,-6.836
0.515,-0.552,0.175,29.114,69.031,-11.047
0.618,-0.419,0.257,25.879,88.257,-12.146
0.636,-0.454,0.249,26.428,103.271,-11.719
0.581,-0.567,0.172,26.001,113.708,-8.911
0.486,-0.664,0.05,23.254,125.916,-7.141
0.536,-0.688,-0.025,20.996,142.212,-5.981
0.619,-0.674,-0.083,17.7,157.532,-4.883
0.677,-0.672,-0.103,14.343,166.687,-2.991
0.55,-0.691,-0.107,10.864,169.983,0.061
0.506,-0.695,-0.165,6.47,172.363,4.883
0.662,-0.698,-0.151,3.54,175.598,7.568
0.836,-0.709,-0.092,1.648,174.988,6.409
0.831,-0.729,-0.036,1.16,163.452,6.409
0.822,-0.759,-0.045,0.488,139.832,8.972
0.844,-0.785,-0.055,-0.488,112.488,10.62
0.857,-0.784,-0.025,-1.221,87.646,8.667
0.828,-0.694,-0.012,-4.272,64.88,5.676
0.827,-0.632,-0.043,-7.935,40.649,2.686
0.861,-0.632,-0.082,-10.559,11.719,2.563
0.856,-0.661,-0.092,-14.221,-23.437,5.798
0.855,-0.723,-0.077,-18.433,-62.683,9.705
0.84,-0.797,0.025,-22.705,-99.731,12.573
0.76,-0.843,0.193,-27.161,-125.061,14.038
0.726,-0.845,0.329,-28.992,-134.705,14.404
0.732,-0.756,0.376,-28.198,-134.583,12.756
0.741,-0.73,0.405,-26.001,-132.446,8.789
0.724,-0.73,0.367,-23.254,-131.531,7.507
0.726,-0.739,0.301,-21.973,-134.705,6.104
0.737,-0.782,0.239,-22.583,-141.479,5.066
0.686,-0.781,0.184,-25.024,-149.658,4.15
0.736,-0.821,0.152,-27.344,-161.133,1.526
0.603,-0.858,0.185,-33.142,-168.335,0.305
0.469,-0.845,0.307,-39.978,-167.725,-2.075
0.476,-0.887,0.461,-41.87,-158.142,-4.272
0.268,-0.839,0.739,-38.94,-146.423,-3.662
0.064,-0.659,1.004,-35.767,-135.254,-1.465
0.215,-0.778,1.015,-23.315,-118.896,0.183
0.216,-0.817,1.007,-10.315,-104.37,-0.366
0.222,-0.797,0.931,-3.845,-96.558,4.15
0.225,-0.826,0.826,4.211,-88.257,8.057
0.227,-0.789,0.7,8.118,-78.43,9.216
0.312,-0.769,0.616,11.475,-65.308,8.057
0.309,-0.748,0.599,13.733,-46.143,6.104
0.32,-0.704,0.595,15.808,-26.306,7.751
0.336,-0.717,0.549,17.883,-2.197,11.353
0.368,-0.695,0.54,18.066,30.396,9.949
0.5,-0.691,0.526,19.714,66.956,5.371
0.529,-0.701,0.52,23.193,97.656,2.014
0.522,-0.693,0.528,26.428,116.699,3.174
0.503,-0.67,0.541,30.09,128.357,4.333
0.496,-0.651,0.543,34.485,137.634,3.113
0.497,-0.659,0.528,39.246,144.836,0.977
0.457,-0.668,0.463,43.884,149.292,0.671
0.555,-0.668,0.305,49.011,146.667,2.502
0.675,-0.674,0.217,52.124,134.46,4.456
0.675,-0.695,0.103,50.11,118.042,5.554
0.583,-0.671,0.061,44.434,108.826,4.822
0.577,-0.598,0.062,38.94,108.154,1.709
0.568,-0.588,0.007,34.363,115.112,-1.038
0.57,-0.576,0.006,29.663,129.578,-2.197
0.613,-0.538,-0.043,25.208,156.006,-3.296
0.765,-0.555,-0.145,23.376,183.411,-3.235
0.898,-0.596,-0.219,20.325,198.547,-2.014
0.85,-0.643,-0.196,14.709,198.792,-0.671
0.69,-0.678,-0.248,8.118,193.115,1.099
0.676,-0.705,-0.264,3.113,183.96,3.784
0.741,-0.708,-0.224,-0.488,171.509,5.005
0.797,-0.755,-0.209,-2.625,153.625,5.981
0.921,-0.812,-0.2,-3.479,125.122,9.216
0.905,-0.852,-0.204,-6.287,89.722,12.451
0.868,-0.848,-0.276,-11.23,54.871,13.367
0.852,-0.817,-0.31,-17.822,25.269,13.672
0.849,-0.841,-0.306,-23.682,0.366,13.367
0.879,-0.842,-0.224,-29.175,-22.339,12.634
0.958,-0.768,-0.072,-33.081,-46.753,12.939
1.035,-0.733,0.131,-33.264,-75.439,12.085
0.98,-0.713,0.308,-31.372,-106.201,9.766
0.888,-0.713,0.371,-28.687,-134.644,7.263
0.893,-0.766,0.376,-22.766,-159.058,5.676
0.817,-0.794,0.317,-17.334,-178.589,5.188
0.647,-0.742,0.194,-16.357,-189.575,1.587
0.669,-0.735,0.137,-16.113,-193.176,-2.808
0.668,-0.75,0.151,-17.395,-189.331,-4.822
0.642,-0.719,0.159,-20.691,-182.251,-5.615
0.677,-0.71,0.161,-21.484,-178.04,-5.493
0.712,-0.737,0.202,-21.362,-180.542,-4.15
0.664,-0.742,0.26,-24.841,-184.875,-4.395
0.652,-0.758,0.291,-28.748,-183.167,-7.446
0.555,-0.786,0.321,-30.518,-174.744,-11.353
0.474,-0.765,0.486,-32.043,-162.537,-13.916
0.628,-0.829,0.524,-29.053,-150.208,-15.442
0.53,-0.89,0.609,-23.01,-147.4,-14.771
0.192,-0.719,0.746,-23.193,-152.466,-8.789
0.14,-0.743,0.843,-17.456,-147.522,-4.578
0.202,-0.803,0.826,-8.728,-130.005,-9.888
0.133,-0.791,0.827,-2.93,-111.267,-12.39
0.13,-0.748,0.795,2.686,-96.191,-6.958
0.132,-0.754,0.754,8.911,-80.872,-3.052
0.326,-0.743,0.614,13.245,-63.843,-3.784
0.17,-0.74,0.674,14.221,-43.64,-6.165
0.054,-0.727,0.63,15.198,-23.01,-2.441
0.075,-0.703,0.584,16.541,7.385,2.563
0.154,-0.651,0.612,18.555,46.082,1.221
0.364,-0.695,0.591,22.644,82.458,0.671
0.48,-0.737,0.547,26.001,110.229,2.014
0.522,-0.733,0.523,28.076,129.028,3.601
0.533,-0.708,0.524,30.945,138.245,5.493
0.546,-0.7,0.534,34.79,138.794,5.31
0.476,-0.722,0.491,37.659,137.085,4.761
0.44,-0.731,0.382,39.795,137.085,5.249
0.518,-0.721,0.231,41.199,140.808,4.333
0.689,-0.692,0.048,40.894,146.912,0.854
0.746,-0.639,0.012,37.415,153.442,-2.869
0.724,-0.608,0.011,32.959,156.799,-5.432
0.685,-0.63,0.019,28.809,157.654,-5.432
0.554,-0.617,0.064,24.292,162.231,-5.92
0.489,-0.574,0.059,20.691,174.744,-8.301
0.599,-0.565,0.034,20.447,189.27,-10.376
0.615,-0.594,-0.051,18.738,201.355,-9.216
0.627,-0.662,-0.257,16.785,208.313,-5.981
0.807,-0.718,-0.337,13.733,207.031,-2.991
0.827,-0.733,-0.368,8.24,199.341,-2.014
0.847,-0.773,-0.292,3.113,179.321,-0.488
0.845,-0.768,-0.203,-2.075,151.733,2.38
0.846,-0.775,-0.15,-5.554,122.375,2.991
0.875,-0.802,-0.134,-7.874,93.323,4.578
0.888,-0.827,-0.137,-10.925,64.697,4.761
0.872,-0.82,-0.144,-14.282,33.203,4.333
0.846,-0.801,-0.197,-18.25,-2.258,6.287
0.807,-0.811,-0.111,-22.156,-39.917,10.437
0.69,-0.817,-0.032,-25.085,-72.693,13.245
0.656,-0.768,0.032,-28.625,-95.703,14.648
0.69,-0.738,0.105,-31.128,-111.328,14.893
0.694,-0.761,0.168,-31.982,-120.911,14.893
0.629,-0.763,0.182,-33.081,-122.437,14.771
0.616,-0.744,0.217,-32.349,-115.112,13.306
0.685,-0.728,0.252,-29.175,-102.722,11.414
0.799,-0.711,0.225,-25.452,-96.375,10.62
0.855,-0.74,0.201,-23.193,-102.783,11.719
0.779,-0.741,0.205,-24.902,-116.882,13.794
0.768,-0.729,0.2,-26.978,-134.949,14.16
0.768,-0.738,0.181,-29.419,-155.334,13.062
0.714,-0.725,0.176,-34.119,-172.607,11.23
0.631,-0.71,0.206,-39.429,-179.199,8.606
0.589,-0.718,0.236,-42.908,-171.814,5.615
0.56,-0.762,0.263,-44.8,-152.344,1.465
0.536,-0.77,0.337,-45.959,-127.563,-2.502
0.532,-0.834,0.454,-45.227,-105.408,-5.005
0.503,-0.798,0.659,-42.725,-89.05,-4.395
0.456,-0.774,0.844,-37.598,-79.895,-2.197
0.38,-0.71,1.018,-30.151,-78.064,-0.427
0.307,-0.705,1.114,-20.386,-78.369,-0.61
0.402,-0.765,1.054,-8.484,-76.843,-2.075
0.302,-0.811,0.926,2.258,-73.486,-1.77
0.177,-0.738,0.805,7.874,-65.796,0.793
0.148,-0.719,0.692,13.184,-46.814,1.404
0.221,-0.732,0.618,17.761,-21.118,-0.061
0.329,-0.735,0.538,19.775,5.615,0.244
0.488,-0.717,0.468,22.095,26.55,1.099
0.578,-0.729,0.438,23.682,36.011,1.953
0.524,-0.771,0.439,22.583,39.978,3.052
0.524,-0.778,0.435,22.095,46.448,2.014
0.481,-0.784,0.476,22.461,58.228,-2.197
0.326,-0.734,0.524,20.752,78.796,-5.005
0.409,-0.662,0.525,22.888,106.75,-5.859
0.459,-0.608,0.498,29.541,134.338,-7.385
0.454,-0.621,0.487,35.217,152.71,-4.7
0.438,-0.662,0.422,40.283,163.879,-2.014
0.464,-0.706,0.371,44.617,171.753,-2.441
0.46,-0.707,0.318,46.692,178.528,-3.967
0.434,-0.712,0.267,46.936,184.326,-5.371
0.43,-0.658,0.185,45.715,190.613,-5.249
0.53,-0.59,0.065,46.082,192.017,-4.028
0.679,-0.579,-0.071,46.387,185.059,-2.136
0.73,-0.566,-0.193,43.274,170.532,-0.061
0.799,-0.559,-0.237,37.964,151.245,0.244
0.88,-0.613,-0.305,31.372,135.01,0.549
0.896,-0.674,-0.299,26.917,117.31,4.089
0.813,-0.665,-0.319,20.874,96.863,9.644
0.747,-0.694,-0.346,14.526,80.75,11.047
0.719,-0.707,-0.433,6.104,74.89,12.268
0.825,-0.648,-0.354,-1.831,73.303,12.207
0.836,-0.696,-0.294,-7.812,69.824,11.047
0.786,-0.784,-0.209,-12.329,59.631,14.832
0.749,-0.845,-0.2,-14.465,49.133,17.7
0.903,-0.851,-0.17,-14.16,33.752,19.165
1.049,-0.826,-0.133,-14.465,5.737,21.484
1.076,-0.839,-0.107,-16.357,-37.048,21.973
0.968,-0.793,-0.137,-20.508,-87.219,20.813
0.92,-0.722,-0.151,-25.33,-140.503,20.203
0.794,-0.731,-0.149,-30.64,-190.491,22.217
0.657,-0.733,-0.13,-37.109,-227.295,23.499
0.713,-0.754,0.057,-41.443,-244.995,22.949
0.761,-0.807,0.304,-41.809,-237.854,19.958
0.724,-0.779,0.558,-40.344,-211.243,15.564
0.66,-0.692,0.652,-34.729,-174.744,9.399
0.746,-0.659,0.541,-25.757,-142.273,2.075
0.786,-0.66,0.415,-18.799,-125.244,-2.808
0.754,-0.66,0.318,-17.944,-121.094,-5.31
0.739,-0.709,0.248,-19.592,-124.756,-5.981
0.654,-0.725,0.199,-23.437,-129.883,-5.981
0.6,-0.732,0.25,-26.672,-134.583,-7.202
0.679,-0.773,0.224,-29.663,-134.827,-8.118
0.495,-0.733,0.312,-34.119,-127.502,-9.216
0.409,-0.702,0.478,-37.781,-111.938,-10.193
0.416,-0.721,0.68,-34.973,-92.468,-12.207
0.385,-0.695,0.892,-29.968,-76.843,-13.489
0.346,-0.727,0.987,-21.851,-66.65,-12.024
0.26,-0.75,1.013,-11.475,-57.495,-8.972
0.258,-0.756,0.99,-1.404,-46.814,-7.812
0.291,-0.763,0.907,8.179,-33.997,-8.911
0.238,-0.772,0.833,15.076,-20.02,-9.277
0.234,-0.771,0.741,19.165,-2.014,-7.996
0.239,-0.75,0.559,21.79,22.278,-6.775
0.271,-0.691,0.516,23.071,47.729,-5.92
0.221,-0.736,0.509,23.926,74.768,-6.287
0.296,-0.75,0.513,25.208,107.483,-6.714
0.406,-0.731,0.545,29.175,138.733,-9.033
0.497,-0.72,0.558,33.203,159.668,-10.132
0.521,-0.706,0.533,36.316,170.105,-9.949
0.597,-0.694,0.435,39.673,174.011,-10.742
0.576,-0.669,0.339,41.626,176.392,-12.573
0.546,-0.623,0.276,42.725,176.147,-14.221
0.55,-0.633,0.175,44.617,173.035,-14.587
0.504,-0.682,0.106,45.349,168.03,-13.794
0.407,-0.684,-0.002,43.213,166.382,-12.146
0.458,-0.63,-0.121,41.87,165.344,-10.01
0.548,-0.579,-0.028,40.222,159.424,-8.118
0.509,-0.573,0.014,36.987,150.94,-4.761
0.624,-0.601,-0.056,36.255,138.672,-0.793
0.799,-0.541,-0.139,33.997,123.84,3.784
0.848,-0.53,-0.159,30.396,104.004,6.226
0.817,-0.628,-0.235,25.757,80.505,9.216
0.692,-0.699,-0.271,18.921,62.988,12.573
0.485,-0.733,-0.341,10.315,63.11,14.832
0.488,-0.704,-0.506,3.662,81.97,17.151
0.889,-0.665,-0.474,0.305,106.934,19.043
0.993,-0.699,-0.443,-2.319,123.352,19.897
1.056,-0.797,-0.319,-4.15,115.112,23.315
1.072,-0.845,-0.176,-6.47,92.163,26.245
1.123,-0.829,-0.076,-9.216,61.89,23.071
1.177,-0.796,-0.066,-12.512,23.071,18.066
1.116,-0.782,-0.1,-15.503,-26.062,14.893
0.889,-0.791,-0.22,-20.203,-77.698,14.038
0.855,-0.769,-0.302,-24.17,-125.61,13.977
0.888,-0.723,-0.246,-27.771,-170.715,15.991
0.845,-0.724,-0.142,-32.837,-211.609,18.616
0.725,-0.745,0.016,-38.33,-238.342,19.592
0.615,-0.731,0.247,-43.213,-238.281,17.761
0.59,-0.707,0.488,-43.091,-209.045,12.634
0.66,-0.655,0.589,-36.865,-164.917,6.531
0.748,-0.64,0.545,-28.076,-128.784,1.892
0.831,-0.66,0.42,-19.287,-111.328,0.061
0.875,-0.695,0.288,-14.893,-111.206,1.892
0.86,-0.739,0.19,-16.296,-122.864,3.479
0.796,-0.744,0.163,-21.973,-140.93,2.808
0.725,-0.723,0.151,-27.588,-158.02,0.244
0.725,-0.715,0.2,-32.104,-172.668,-3.052
0.619,-0.74,0.275,-36.804,-179.138,-5.981
0.462,-0.795,0.481,-39.307,-174.133,-8.484
0.566,-0.843,0.515,-37.781,-160.034,-9.888
0.298,-0.743,0.721,-35.278,-143.066,-10.925
0.141,-0.669,0.977,-30.457,-126.465,-10.254
0.311,-0.739,1.022,-18.311,-105.896,-10.62
0.272,-0.772,0.966,-6.714,-87.83,-11.353
0.26,-0.722,0.868,0.122,-77.881,-8.362
0.365,-0.755,0.733,8.484,-69.275,-7.751
0.339,-0.766,0.649,14.038,-65.247,-9.705
0.272,-0.738,0.64,15.137,-64.27,-9.277
0.287,-0.715,0.629,17.029,-61.584,-9.277
0.453,-0.716,0.593,20.081,-61.951,-8.911
0.55,-0.75,0.523,21.851,-67.017,-7.69
0.486,-0.747,0.491,20.081,-71.289,-5.798
0.26,-0.731,0.547,18.616,-69.031,-4.578
0.17,-0.719,0.627,17.7,-53.223,-2.747
0.105,-0.727,0.61,18.86,-20.874,-5.066
0.338,-0.682,0.476,20.02,18.311,-7.202
0.443,-0.639,0.527,22.888,50.903,-7.751
0.547,-0.663,0.492,25.146,67.81,-4.822
0.49,-0.696,0.467,27.1,78.369,-1.465
0.389,-0.679,0.468,27.527,85.999,-1.404
0.298,-0.669,0.466,27.954,97.9,-1.282
0.228,-0.651,0.457,30.701,113.281,-1.099
0.141,-0.653,0.436,33.325,133.301,1.465
0.202,-0.619,0.383,37.048,153.198,5.737
0.386,-0.574,0.361,41.748,165.833,10.559
0.489,-0.575,0.329,44.617,165.344,16.479
0.565,-0.615,0.221,44.617,154.785,23.621
0.697,-0.613,0.068,42.725,140.869,26.611
0.885,-0.613,-0.069,39.368,128.235,25.146
0.88,-0.619,-0.1,33.081,117.249,20.569
0.808,-0.669,-0.175,26.123,109.497,16.541
0.751,-0.728,-0.22,19.226,111.328,16.479
0.695,-0.725,-0.229,11.963,124.634,16.418
0.616,-0.7,-0.134,4.211,144.348,16.663
0.561,-0.609,-0.016,-2.136,168.091,16.357
0.716,-0.576,-0.011,-4.517,189.453,15.442
0.984,-0.649,-0.036,-2.625,193.054,16.968
1.111,-0.743,-0.046,-1.953,173.096,18.555
1.015,-0.842,-0.115,-3.662,134.46,18.921
0.989,-0.849,-0.108,-7.874,84.717,20.447
0.871,-0.819,-0.091,-13.184,40.955,18.982
0.792,-0.784,-0.072,-17.7,11.597,15.625
0.782,-0.696,-0.03,-22.583,-3.479,13.55
0.779,-0.644,0.011,-26.428,-11.536,12.756
0.78,-0.64,0.047,-28.687,-16.663,14.282
0.804,-0.638,0.068,-30.823,-18.25,15.808
0.836,-0.656,0.047,-32.776,-17.883,15.198
0.811,-0.687,0.044,-34.729,-16.663,13.55
0.762,-0.709,0.094,-36.621,-13.794,12.878
0.769,-0.717,0.212,-36.255,-9.949,13.0
0.84,-0.714,0.323,-31.738,-11.047,14.221
0.903,-0.701,0.327,-25.879,-22.278,16.663
0.938,-0.684,0.263,-20.996,-41.931,18.433
1.047,-0.68,0.211,-18.188,-68.481,18.188
1.011,-0.684,0.213,-19.409,-97.839,16.174
0.873,-0.692,0.197,-23.193,-123.84,13.0
0.822,-0.677,0.165,-26.184,-139.771,9.338
0.85,-0.665,0.173,-28.381,-147.034,6.042
0.829,-0.684,0.206,-31.128,-149.292,2.563
0.775,-0.726,0.242,-35.217,-148.193,-1.221
0.595,-0.747,0.362,-39.551,-141.663,-4.211
0.437,-0.775,0.507,-39.49,-129.761,-6.409
0.387,-0.746,0.696,-34.363,-117.004,-6.47
0.369,-0.688,0.886,-28.259,-108.154,-4.15
0.302,-0.703,1.015,-18.799,-102.905,-2.319
0.328,-0.702,1.064,-9.033,-97.107,-1.465
0.51,-0.807,0.887,1.465,-91.37,-1.099
0.374,-0.799,0.778,8.606,-89.966,-0.61
0.33,-0.701,0.701,10.986,-88.074,2.136
0.377,-0.694,0.668,16.907,-78.918,0.366
0.435,-0.672,0.667,21.24,-67.566,-2.014
0.457,-0.669,0.671,24.963,-58.044,-1.099
0.472,-0.677,0.667,28.809,-49.805,0.977
0.519,-0.71,0.599,32.654,-41.382,1.099
0.599,-0.771,0.493,35.339,-32.471,-1.282
0.721,-0.774,0.441,35.645,-23.315,-4.089
0.754,-0.73,0.447,34.18,-16.785,-8.179
0.659,-0.706,0.465,32.959,-13.367,-8.484
0.532,-0.682,0.466,33.569,-8.179,-6.104
0.424,-0.629,0.51,34.241,4.333,-4.578
0.334,-0.62,0.517,36.377,22.705,-5.615
0.251,-0.663,0.453,38.269,46.021,-6.042
0.254,-0.683,0.347,40.527,70.984,-4.944
0.327,-0.693,0.232,41.626,91.614,-2.625
0.378,-0.712,0.167,40.466,104.675,0.793
0.462,-0.688,0.093,36.194,113.831,3.906
0.672,-0.641,0.046,31.616,120.911,4.883
0.695,-0.557,0.084,25.269,127.869,3.723
0.745,-0.506,0.162,21.057,130.005,3.845
0.671,-0.531,0.16,18.738,130.188,5.432
0.654,-0.534,0.172,18.127,129.822,6.653
0.648,-0.519,0.132,18.799,132.263,5.493
0.676,-0.584,-0.001,19.897,132.202,4.944
0.732,-0.623,-0.123,17.212,124.817,8.728
0.752,-0.623,-0.255,10.681,117.432,12.756
0.829,-0.635,-0.289,3.479,112.488,12.878
0.865,-0.655,-0.243,-4.333,110.535,10.254
0.8,-0.678,-0.236,-10.498,106.506,8.728
0.902,-0.694,-0.168,-13.367,93.323,13.123
0.97,-0.698,-0.026,-14.038,72.388,17.151
1.001,-0.699,0.092,-12.695,45.654,17.7
1.039,-0.657,0.167,-10.864,14.343,17.212
0.966,-0.646,0.145,-10.498,-17.456,15.198
0.817,-0.663,0.067,-12.512,-42.847,13.977
0.714,-0.659,0.002,-17.151,-53.589,12.268
0.708,-0.643,-0.048,-21.851,-52.185,9.644
0.745,-0.63,-0.066,-26.245,-46.021,9.827
0.75,-0.65,-0.021,-30.701,-38.818,12.329
0.766,-0.693,0.061,-33.691,-30.945,14.893
0.869,-0.743,0.239,-33.875,-26.062,16.113
0.879,-0.73,0.392,-32.349,-24.109,17.334
0.853,-0.66,0.471,-30.151,-26.184,15.259
0.858,-0.638,0.464,-25.757,-30.457,11.108
0.869,-0.653,0.402,-21.362,-38.696,8.301
0.868,-0.675,0.337,-19.287,-52.551,6.775
0.867,-0.704,0.292,-18.86,-69.336,5.127
0.862,-0.711,0.257,-20.081,-84.656,2.258
0.874,-0.724,0.249,-22.095,-97.839,-2.258
0.823,-0.758,0.289,-24.902,-107.544,-5.981
0.762,-0.771,0.392,-27.954,-112.122,-9.583
0.615,-0.783,0.539,-29.297,-109.68,-12.451
0.47,-0.818,0.703,-25.696,-102.905,-13.062
0.444,-0.734,0.819,-19.226,-94.238,-12.634
0.294,-0.711,0.99,-11.536,-85.083,-11.536
0.41,-0.737,0.978,-1.221,-75.134,-8.789
0.367,-0.795,0.942,9.827,-60.547,-9.46
0.297,-0.748,0.824,15.503,-42.542,-7.996
0.283,-0.744,0.706,21.912,-19.287,-5.798
0.372,-0.738,0.603,27.283,5.127,-7.324
0.49,-0.756,0.507,32.227,24.78,-8.179
0.636,-0.779,0.452,36.56,32.532,-8.789
0.687,-0.809,0.447,39.001,27.283,-9.46
0.714,-0.821,0.447,39.856,13.306,-10.071
0.675,-0.785,0.458,39.551,-1.587,-12.39
0.574,-0.731,0.375,39.124,-12.878,-13.855
0.614,-0.64,0.468,37.415,-17.456,-13.55
0.435,-0.661,0.364,37.964,-14.282,-14.771
0.402,-0.612,0.394,37.598,-4.211,-12.451
0.309,-0.59,0.381,38.391,12.329,-10.803
0.308,-0.607,0.349,39.673,30.823,-8.362
0.336,-0.605,0.267,40.894,46.936,-5.676
0.353,-0.608,0.269,42.175,56.458,-3.54
0.46,-0.648,0.224,41.199,59.021,0.793
0.567,-0.63,0.136,38.086,61.584,5.066
0.749,-0.558,0.026,34.79,64.209,7.446
0.827,-0.517,0.061,31.006,64.941,8.118
0.777,-0.581,0.039,26.733,65.369,8.057
0.642,-0.656,-0.047,22.278,69.275,9.583
0.604,-0.645,-0.077,16.541,81.909,10.437
0.639,-0.607,-0.099,11.475,102.966,10.559
0.673,-0.578,-0.135,6.592,125.916,12.634
0.796,-0.585,-0.209,3.418,141.357,14.954
0.957,-0.616,-0.304,0.549,142.456,17.395
1.101,-0.678,-0.281,-2.93,124.512,18.555
1.034,-0.753,-0.21,-8.301,94.238,18.005
0.985,-0.767,-0.091,-13.855,58.594,17.883
0.931,-0.747,0.015,-16.541,26.123,16.418
0.893,-0.745,0.081,-16.296,-4.883,15.564
0.811,-0.727,0.093,-16.113,-34.912,16.541
0.732,-0.687,0.088,-17.7,-57.8,17.09
0.723,-0.648,0.108,-19.287,-69.092,16.846
0.741,-0.603,0.118,-21.057,-72.815,15.625
0.841,-0.586,0.104,-21.973,-75.195,14.709
0.897,-0.598,0.065,-23.437,-79.041,14.893
0.865,-0.64,0.069,-27.1,-81.055,15.076
0.782,-0.65,0.098,-31.86,-74.28,14.038
0.757,-0.661,0.202,-34.729,-57.922,11.108
0.724,-0.639,0.321,-35.217,-37.537,9.949
0.699,-0.635,0.354,-34.424,-21.301,10.193
0.812,-0.679,0.311,-30.273,-14.832,10.254
0.868,-0.65,0.304,-29.175,-18.677,10.986
0.893,-0.643,0.325,-30.273,-31.494,12.573
0.865,-0.667,0.322,-32.654,-46.692,11.292
0.795,-0.694,0.393,-35.522,-59.937,7.141
0.786,-0.74,0.479,-35.889,-67.81,3.174
0.752,-0.764,0.597,-34.607,-68.726,-1.221
0.697,-0.774,0.719,-31.372,-66.772,-5.005
0.628,-0.779,0.836,-26.062,-66.223,-7.935
0.569,-0.788,0.918,-20.081,-66.711,-10.986
0.505,-0.805,0.967,-13.489,-65.796,-15.015
0.473,-0.819,0.957,-6.653,-64.087,-18.127
